C,W1,W2,W3,W4,W11,W12,W13,W14,W22,W23,W24,W33,W34,W44,Q1,Q2,Q3,Q4,Q5,Q11,Q12,Q13,Q14,Q15,Q22,Q23,Q24,Q25,Q33,Q34,Q35,Q44,Q45,Q55,W1Q1,W1Q2,W1Q3,W1Q4,W1Q5,W2Q1,W2Q2,W2Q3,W2Q4,W2Q5,W3Q1,W3Q2,W3Q3,W3Q4,W3Q5,W4Q1,W4Q2,W4Q3,W4Q4,W4Q5,T,T2,TW1,TW2,TW3,TW4,TQ1,TQ2,TQ3,TQ4,TQ5,BANK 
9.4131724,6.7080716,2.902914,-0.2570639,-0.3344018,22.499112,19.472955,-1.7244032,-2.2431915,4.2134549,-0.7462344,-0.9707398,0.0330409,0.0859626,0.0559123,7.2470806,7.566311,7.9679732,7.0690234,4.9487599,26.260088,54.833666,57.744544,51.229782,35.864062,28.624531,60.288163,53.48643,37.443856,31.744298,56.325789,39.431586,24.985546,34.9829,12.245112,48.613936,50.755356,53.449735,47.419515,33.196636,21.037652,21.96435,23.130341,20.520767,14.365824,-1.8629629,-1.9450255,-2.0482784,-1.8171908,-1.2721476,-2.4234371,-2.5301883,-2.6645049,-2.3638945,-1.6548744,5,12.5,33.540358,14.51457,-1.2853196,-1.6720092,36.235403,37.831555,39.839866,35.345117,24.743799,201
14.274935,8.8048893,4.5622534,1.7138721,0.2415387,38.763038,40.170136,15.090454,2.1267213,10.407078,7.8191189,1.1019607,1.4686788,0.4139664,0.0291705,9.4553237,11.431531,10.993126,9.669599,8.9163719,44.701573,108.08883,103.94357,91.429188,84.307183,65.339951,125.66826,110.53832,101.92778,60.424414,106.29912,98.018803,46.750572,86.217741,39.750844,83.253079,100.65337,96.793261,85.139749,78.507668,43.137583,52.153541,50.153428,44.115161,40.678748,16.205216,19.592182,18.840813,16.572456,15.281521,2.2838264,2.7611569,2.6552652,2.3355822,2.1536487,1,0.5,8.8048893,4.5622534,1.7138721,0.2415387,9.4553237,11.431531,10.993126,9.669599,8.9163719,202
9.8530585,6.4666762,2.4313099,-0.3017557,-0.5851253,20.90895,15.722494,-1.9513565,-3.7838161,2.9556338,-0.7336617,-1.422621,0.0455283,0.1765649,0.1711858,8.0576942,7.9054416,9.2337639,7.0690234,5.8664681,32.463218,63.699631,74.402846,56.960029,47.270206,31.248004,72.996982,55.883752,46.377021,42.631198,65.273693,54.169581,24.985546,41.4702,17.207724,52.106499,51.121931,59.711761,45.713085,37.936549,19.590751,19.220578,22.450141,17.186986,14.263202,-2.4314553,-2.3855122,-2.7863411,-2.1331182,-1.7702403,-4.7147611,-4.6256743,-5.4029093,-4.1362648,-3.4326191,2,2,12.933352,4.8626197,-0.6035114,-1.1702507,16.115388,15.810883,18.467528,14.138047,11.732936,202
11.668,6.5604156,1.674204,-0.409888,-0.7128526,21.519526,10.983474,-2.6890358,-4.676609,1.4014794,-0.6862362,-1.1934606,0.0840041,0.2921897,0.2540794,9.2841483,10.642802,9.9739926,8.432724,7.1098795,43.097705,98.809356,92.600027,78.290661,66.009175,56.634622,106.15123,89.747816,75.669042,49.740264,84.107927,70.913885,35.555417,59.955651,25.275193,60.907871,69.821207,65.433537,55.322174,46.643764,15.543558,17.818222,16.698498,14.1181,11.903388,-3.8054612,-4.3623573,-4.0882201,-3.4564726,-2.9142545,-6.6182288,-7.5867488,-7.1099861,-6.0112888,-5.0682957,3,4.5,19.681247,5.0226119,-1.2296641,-2.1385576,27.852445,31.928407,29.921978,25.298172,21.329638,202
11.237709,6.4665391,1.2167357,-0.6912242,-0.6680512,20.908064,7.8680688,-4.4698284,-4.3199789,0.7402228,-0.8410372,-0.8128417,0.2388955,0.4617731,0.2231462,8.9177128,9.6952942,9.7133556,7.7935868,6.6160652,39.7628,86.459849,86.620915,69.500968,59.000169,46.999365,94.17384,75.561117,64.144698,47.174638,75.70188,64.264194,30.369998,51.562878,21.886159,57.666738,62.694999,62.811794,50.397534,42.783044,10.850499,11.79661,11.818586,9.4827351,8.0500025,-6.1641389,-6.701622,-6.7141065,-5.3871159,-4.5731844,-5.9574883,-6.4769525,-6.4890184,-5.2065147,-4.41987,4,8,25.866156,4.8669427,-2.7648968,-2.6722046,35.670851,38.781177,38.853422,31.174347,26.464261,202
11.524713,6.6209293,1.8137021,0.0367188,-0.247124,21.918352,12.008393,0.2431124,-1.6361908,1.6447576,0.0665969,-0.4482094,0.0006741,-0.0090741,0.0305351,9.3853016,10.307184,10.065054,8.1315307,6.8330317,44.041943,96.736034,94.463563,76.316868,64.130063,53.119025,103.74236,83.813187,70.429318,50.652651,81.844292,68.77483,33.060896,55.563007,23.345161,62.139418,68.243139,66.640008,53.83829,45.24102,17.022141,18.694162,18.255009,14.748174,12.393084,0.3446167,0.3784671,0.3695764,0.2985798,0.2509005,-2.3193337,-2.5471531,-2.4873167,-2.0094967,-1.6886064,5,12.5,33.104646,9.0685105,0.1835939,-1.2356202,46.926508,51.535922,50.325268,40.657654,34.165159,202
15.031933,10.17231,4.9256547,3.1257374,2.874719,51.73795,50.105289,31.795971,29.242534,12.131037,15.396303,14.159873,4.8851171,8.9856166,4.1320046,10.435673,11.046914,10.756583,8.9226583,7.6415644,54.45164,115.28199,112.25219,93.113948,79.744871,61.017153,118.82704,98.567838,84.415704,57.852037,95.977313,82.197121,39.806916,68.183068,29.196754,106.15491,112.37264,109.4193,90.764051,77.732366,51.402524,54.413283,52.983213,43.949934,37.639708,32.619174,34.529752,33.622253,27.889887,23.885524,29.999629,31.756773,30.922153,25.650135,21.96735,1,0.5,10.17231,4.9256547,3.1257374,2.874719,10.435673,11.046914,10.756583,8.9226583,7.6415644,203
10.974928,6.4772643,1.4705185,0.0315321,-0.5798856,20.977476,9.5249366,0.2042417,-3.7560721,1.0812123,0.0463685,-0.8527324,0.0004971,-0.018285,0.1681336,8.3347116,10.187576,8.7693517,5.7037825,6.2126061,34.733709,84.910505,73.090018,47.539382,51.78028,51.893349,89.338434,58.107716,63.291395,38.450765,50.018475,54.480528,16.266567,35.435354,19.298237,53.98613,65.98762,56.801409,36.944906,40.240692,12.256347,14.981018,12.895494,8.3875174,9.1357519,0.2628109,0.3212356,0.276516,0.1798522,0.1958965,-4.8331791,-5.9076282,-5.0852206,-3.3075412,-3.6026007,2,2,12.954529,2.9410369,0.0630642,-1.1597712,16.669423,20.375151,17.538703,11.407565,12.425212,203
11.919681,6.5484338,1.7196017,-0.5552923,-0.3902793,21.440992,11.260698,-3.6362949,-2.5557178,1.478515,-0.9548816,-0.6711249,0.1541748,0.2167191,0.0761589,9.8788874,10.744667,10.602368,7.4383835,7.2384968,48.796208,106.14535,104.7396,73.482954,71.508295,57.723932,113.91891,79.922952,77.775236,56.205106,78.864481,76.745209,27.664775,53.842716,26.197918,64.69124,70.360738,69.428906,48.709762,47.400817,16.987752,18.476547,18.231851,12.791057,12.447331,-5.4856703,-5.9664309,-5.8874136,-4.1304772,-4.0194817,-3.8555248,-4.1934205,-4.1378844,-2.9030468,-2.8250351,3,4.5,19.645301,5.1588051,-1.6658769,-1.1708378,29.636662,32.234,31.807105,22.315151,21.715491,203
12.659314,7.0804514,1.1553696,-0.3492608,-1.152054,25.066396,8.1805381,-2.4729244,-8.1570621,0.6674394,-0.4035253,-1.3310481,0.0609916,0.4023673,0.6636142,10.055951,11.464565,10.262001,8.961879,7.9164429,50.561076,115.2871,103.19418,90.120217,79.607362,65.718122,117.64937,102.74404,90.758571,52.65433,91.96681,81.238543,40.157638,70.946203,31.335034,71.200673,81.174293,72.659598,63.454148,56.051989,11.61834,13.245809,11.856403,10.354282,9.1464172,-3.5121499,-4.0041234,-3.584115,-3.1300333,-2.7649034,-11.584998,-13.207797,-11.822379,-10.324568,-9.1201694,4,8,28.321805,4.6214783,-1.3970433,-4.6082159,40.223804,45.858259,41.048003,35.847516,31.665771,203
12.369849,7.1395527,1.557021,0.088618,-1.9764142,25.486606,11.116433,0.632693,-14.110713,1.2121571,0.1379801,-3.0773183,0.0039266,-0.1751459,1.9531064,8.6155895,11.507812,9.5875432,8.5171932,7.4826818,37.114191,99.146588,82.602336,73.38064,64.467715,66.214873,110.33165,98.014262,86.109299,45.960492,81.658957,71.740535,36.27129,63.731447,27.995264,61.511455,82.160633,68.45077,60.80895,53.423001,13.414653,17.917905,14.928006,13.261448,11.650692,0.7634965,1.0197996,0.8496291,0.7547768,0.6631005,-17.027973,-22.744203,-18.948956,-16.833501,-14.788878,5,12.5,35.697763,7.7851048,0.4430901,-9.8820708,43.077948,57.539062,47.937716,42.585966,37.413409,203
10.478457,6.4260921,1.4253416,-0.4697746,-0.7394614,20.64733,9.1593761,-3.0188148,-4.7518472,1.0157993,-0.6695893,-1.0539851,0.1103441,0.3473802,0.2734016,7.9990072,8.5722494,9.119759,7.972466,5.8607862,31.992058,68.569485,72.949018,63.771813,46.880471,36.74173,78.176849,68.341967,50.240121,41.585002,72.706969,53.448958,31.780107,46.724919,17.174408,51.402357,55.086064,58.604411,51.231801,37.661952,11.401317,12.218383,12.998772,11.363487,8.3536222,-3.7577304,-4.027025,-4.2842311,-3.745262,-2.7532485,-5.9149572,-6.3388477,-6.7437099,-5.895331,-4.3338253,1,0.5,6.4260921,1.4253416,-0.4697746,-0.7394614,7.9990072,8.5722494,9.119759,7.972466,5.8607862,204
10.979618,6.3106287,1.679483,-0.197783,-0.8959308,19.912017,10.598594,-1.2481354,-5.6538865,1.4103316,-0.3321733,-1.5047005,0.0195591,0.1771999,0.401346,8.5996944,9.9660867,9.5455261,7.3993981,6.4377516,36.977372,85.7053,82.088607,63.632562,55.362697,49.661442,95.13154,73.743043,64.159191,45.558534,70.631147,61.451726,27.375546,47.635487,20.722323,54.269478,62.892273,60.238271,46.694854,40.62626,14.443041,16.737874,16.031549,12.427164,10.812095,-1.7008737,-1.971123,-1.8879432,-1.4634755,-1.2732781,-7.7047309,-8.9289238,-8.5521306,-6.6293485,-5.7677798,2,2,12.621257,3.3589661,-0.3955661,-1.7918616,17.199389,19.932173,19.091052,14.798796,12.875503,204
12.993759,6.6333208,1.598259,-0.2175689,-0.7206689,22.000472,10.601764,-1.443204,-4.7804282,1.2772159,-0.3477314,-1.1518156,0.0236681,0.1567951,0.2596818,7.0934046,12.724584,7.2997974,6.2146081,8.320935,25.158195,90.260621,51.780416,44.08273,59.023759,80.957515,92.886882,79.078301,105.88043,26.643521,45.36538,60.741139,19.310677,51.71135,34.618979,47.052828,84.406245,48.421898,41.223489,55.195431,11.337098,20.33718,11.666967,9.9325531,13.299009,-1.5433039,-2.7684731,-1.5882085,-1.3521052,-1.8103763,-5.1119963,-9.1702121,-5.2607372,-4.478675,-5.9966393,3,4.5,19.899962,4.7947769,-0.6527066,-2.1620068,21.280214,38.173751,21.899392,18.643824,24.962805,204
11.647097,6.4514253,2.2709389,-0.331474,-0.70953,20.810444,14.650793,-2.1384796,-4.5774798,2.5785819,-0.7527572,-1.6112993,0.0549375,0.2351907,0.2517164,9.4940897,10.411419,10.48969,8.0063676,7.8046593,45.06887,98.846946,99.590054,76.013172,74.098136,54.198823,109.21255,83.357647,81.257578,55.016794,83.984311,81.868454,32.050961,62.486971,30.456353,61.25041,67.168491,67.673449,51.652482,50.351176,21.560498,23.643697,23.821445,18.181972,17.723905,-3.1470437,-3.4511145,-3.4770592,-2.6539025,-2.5870415,-6.7363415,-7.3872142,-7.4427496,-5.680758,-5.53764,4,8,25.805701,9.0837558,-1.3258959,-2.83812,37.976359,41.645676,41.958759,32.02547,31.218637,204
12.61742,6.9666397,1.2302947,-0.1121684,-1.1761994,24.267035,8.5710202,-0.7814369,-8.1941576,0.7568126,-0.1380002,-1.447072,0.0062909,0.1319324,0.6917225,7.9142523,11.775582,8.3567897,8.1579435,8.9611095,31.317695,93.194927,66.137742,64.564023,70.920481,69.332166,98.406062,96.064533,105.52228,34.917967,68.174218,74.886107,33.276021,73.104225,40.150742,55.135744,82.036237,58.218743,56.833453,62.428821,9.736863,14.487437,10.281314,10.036675,11.024806,-0.8877291,-1.3208483,-0.9373678,-0.9150636,-1.0051534,-9.308739,-13.850433,-9.8292512,-9.5953685,-10.540052,5,12.5,34.833199,6.1514737,-0.560842,-5.8809971,39.571261,58.87791,41.783948,40.789718,44.805547,204
9.6130931,6.505335,1.3978323,-0.4298816,-0.4864716,21.159692,9.0933677,-2.796524,-3.1646606,0.9769676,-0.6009024,-0.6800057,0.0923991,0.2091252,0.1183273,7.7638713,7.9634601,8.3927631,4.7535902,5.2149358,30.138849,61.827279,65.160333,36.906262,40.48809,31.708348,66.835434,37.855026,41.528933,35.219236,39.895756,43.76772,11.29831,24.789667,13.597777,50.506584,51.804976,54.597736,30.923697,33.924904,10.85259,11.131582,11.731676,6.6447221,7.2896059,-3.3375457,-3.4233452,-3.6078947,-2.0434811,-2.2418051,-3.7769027,-3.8739969,-4.0828407,-2.3124865,-2.536918,1,0.5,6.505335,1.3978323,-0.4298816,-0.4864716,7.7638713,7.9634601,8.3927631,4.7535902,5.2149358,205
11.167695,6.6848536,1.2407685,0.3328041,-0.016318,22.343634,8.2943558,2.2247468,-0.1090835,0.7697532,0.4129329,-0.0202469,0.0553793,-0.0054307,0.0001331,8.1397323,9.9014855,8.9846937,7.1701195,6.5778614,33.127621,80.595442,73.133001,58.362853,53.54203,49.019708,88.961815,70.994835,65.130599,40.36236,64.421328,59.100069,25.705307,47.164052,21.63413,54.412919,66.189982,60.061362,47.9312,43.97204,10.099523,12.285451,11.147925,8.8964584,8.1616031,2.7089364,3.2952551,2.990143,2.3862453,2.1891393,-0.1328242,-0.1615725,-0.1466123,-0.117002,-0.1073376,2,2,13.369707,2.481537,0.6656082,-0.032636,16.279465,19.802971,17.969387,14.340239,13.155723,205
11.214023,6.60897,1.3501597,-0.1809273,-0.7617496,21.839242,8.9231649,-1.1957434,-5.0343805,0.9114656,-0.2442808,-1.0284837,0.0163674,0.1378214,0.2901313,7.7510451,10.477344,9.311994,8.2038514,6.1047932,30.03935,81.210368,72.177686,63.588422,47.318528,54.887372,97.564968,85.954576,63.962021,43.356616,76.394215,56.847798,33.651589,50.082816,18.63425,51.226425,69.244454,61.542689,54.219008,40.346395,10.465149,14.146088,12.572679,11.076509,8.2424457,-1.4023761,-1.8956382,-1.6847944,-1.4843011,-1.1045241,-5.9043558,-7.9811133,-7.0934081,-6.2492808,-4.6503241,3,4.5,19.82691,4.0504791,-0.5427821,-2.2852489,23.253135,31.432033,27.935982,24.611554,18.31438,205
11.998484,6.596945,0.8029925,-0.080747,-0.7469343,21.759842,5.2972972,-0.5326833,-4.9274848,0.3223985,-0.0648392,-0.5997826,0.00326,0.0603127,0.2789555,9.6607788,10.887007,10.554379,7.7769544,7.8103527,46.665324,105.17697,101.96353,75.131437,75.45409,59.26346,114.9056,84.667757,85.031364,55.697462,82.080928,82.433426,30.24051,60.740757,30.500805,63.731627,71.820986,69.626661,51.304141,51.524467,7.7575327,8.7421846,8.4750872,6.2448358,6.2716544,-0.7800786,-0.8790928,-0.8522342,-0.6279655,-0.6306623,-7.2159675,-8.1318794,-7.8834284,-5.8088743,-5.8338206,4,8,26.38778,3.2119699,-0.3229879,-2.9877374,38.643115,43.548028,42.217518,31.107818,31.241411,205
9.1271892,5.8566702,1.7514913,-0.7778172,-0.7902012,17.150293,10.257907,-4.5554186,-4.627948,1.5338608,-1.36234,-1.3840306,0.3024998,0.6146321,0.312209,6.9782137,7.9796813,7.7169061,6.6398758,5.0238805,24.347734,55.683922,53.85022,46.334473,35.057712,31.837657,61.578452,52.984093,40.088965,29.77532,51.239299,38.768814,22.043976,33.357943,12.619688,40.869096,46.734361,45.195374,38.887563,29.423211,12.22228,13.976342,13.516094,11.629685,8.7992828,-5.4277745,-6.2067331,-6.0023421,-5.1646094,-3.9076605,-5.5141931,-6.305554,-6.0979088,-5.2468381,-3.9698766,5,12.5,29.283351,8.7574563,-3.8890859,-3.9510062,34.891069,39.898407,38.584531,33.199379,25.119403,205
10.432617,6.6584072,2.1020332,-0.4547965,-0.7864437,22.167193,13.996193,-3.0282204,-5.2364622,2.2092717,-0.9559974,-1.6531307,0.1034199,0.3576718,0.3092468,7.3858511,8.825266,8.6340869,6.8351846,7.4604903,27.275398,65.1821,63.77008,50.483655,55.10207,38.94266,76.198114,60.322322,65.840811,37.273729,59.015578,64.414522,23.359874,50.993828,27.829458,49.178004,58.762214,57.489267,45.511442,49.674982,15.525304,18.551002,18.149137,14.367785,15.682198,-3.3590593,-4.0137002,-3.9267526,-3.1086181,-3.393005,-5.8085559,-6.9405746,-6.7902231,-5.3754877,-5.8672554,1,0.5,6.6584072,2.1020332,-0.4547965,-0.7864437,7.3858511,8.825266,8.6340869,6.8351846,7.4604903,206
10.315107,6.492519,2.7982742,-0.3400646,-0.600507,21.076402,18.167849,-2.2078759,-3.898803,3.9151693,-0.951594,-1.6803832,0.057822,0.2042112,0.1803043,7.4018416,8.9029997,9.1492094,6.2146081,6.4101749,27.393629,65.898593,67.720998,45.999545,47.447099,39.631701,81.455408,55.328654,57.069785,41.854016,56.858751,58.648032,19.310677,39.836725,20.545171,48.056597,57.802895,59.401416,40.348461,41.618182,20.712383,24.913034,25.601997,17.390178,17.937427,-2.5171043,-3.027595,-3.1113222,-2.1133682,-2.1798736,-4.4448576,-5.3463135,-5.4941642,-3.7319156,-3.8493548,2,2,12.985038,5.5965485,-0.6801292,-1.201014,14.803683,17.805999,18.298419,12.429216,12.82035,206
11.391549,6.8300743,1.9463259,-0.4158328,-0.6470045,23.324958,13.293551,-2.8401692,-4.4190886,1.8940922,-0.8093462,-1.2592815,0.0864585,0.2690457,0.2093074,9.3277678,9.6733194,10.196008,7.1467722,8.1713169,43.503626,90.230477,95.105994,66.663431,76.220146,46.786554,98.629241,69.13301,79.043758,51.979289,72.868546,83.314811,25.538176,58.39854,33.38521,63.709347,66.069491,69.639492,48.812985,55.810702,18.154876,18.827432,19.844754,13.909948,15.904046,-3.8787922,-4.0224839,-4.2398349,-2.9718626,-3.3979019,-6.0351074,-6.2586808,-6.5968626,-4.6239935,-5.2868785,3,4.5,20.490223,5.8389777,-1.2474985,-1.9410134,27.983303,29.019958,30.588024,21.440317,24.513951,206
12.32281,7.1372897,1.5126754,-0.0780935,-0.3466396,25.470452,10.796403,-0.5573761,-2.4740671,1.1440935,-0.1181302,-0.5243532,0.0030493,0.0270703,0.0600795,8.35632,11.313462,10.933518,8.7323046,7.5261789,34.914042,94.538907,91.363971,72.969931,62.891159,63.997209,123.69593,98.792594,85.147138,59.770904,95.474806,82.28761,38.126572,65.720887,28.321685,59.641476,80.747454,78.035683,62.324987,53.716519,12.6404,17.113596,16.538863,13.209142,11.384666,-0.6525745,-0.8835081,-0.8538369,-0.6819364,-0.5877458,-2.8966313,-3.9216937,-3.78999,-3.0269624,-2.6088715,4,8,28.549159,6.0507017,-0.3123741,-1.3865583,33.42528,45.253847,43.73407,34.929218,30.104716,206
9.6282642,6.7660633,2.1790935,-0.5050843,-0.6988558,22.889807,14.743885,-3.4174323,-4.7285023,2.3742242,-1.1006259,-1.522872,0.1275551,0.3529811,0.2441997,6.7214257,8.3760904,7.8671055,5.2983174,4.7273878,22.588782,56.299269,52.878165,35.612247,31.774786,35.079445,65.895586,44.379185,39.597027,30.945674,41.682422,37.190859,14.036083,25.047201,11.174098,45.477592,56.673158,53.229334,35.848751,31.985805,14.646615,18.252284,17.143158,11.545529,10.30142,-3.3948865,-4.2306317,-3.9735514,-2.6760969,-2.3877293,-4.697307,-5.8536789,-5.4979719,-3.7027596,-3.3037622,5,12.5,33.830317,10.895467,-2.5254215,-3.4942788,33.607129,41.880452,39.335528,26.491587,23.636939,206
11.846191,6.748454,2.0586103,-0.571467,-0.7193033,22.770815,13.892437,-3.8565185,-4.8541849,2.1189383,-1.1764278,-1.4807651,0.1632872,0.4110581,0.2586986,8.2030302,10.218225,9.7552775,7.7406644,7.2420824,33.644853,83.820411,80.022837,63.496904,59.407021,52.206064,99.681624,79.095853,74.001229,47.58272,75.512329,70.648523,29.958943,56.058529,26.223878,55.357772,68.957223,65.833041,52.237517,48.872859,16.886843,21.035344,20.082315,15.935012,14.908626,-4.6877608,-5.8393782,-5.5748188,-4.423534,-4.1386108,-5.9004664,-7.3500028,-7.017003,-5.5678852,-5.2092535,1,0.5,6.748454,2.0586103,-0.571467,-0.7193033,8.2030302,10.218225,9.7552775,7.7406644,7.2420824,207
10.696416,6.2815479,1.7378517,-0.6805877,-0.4079351,19.728922,10.916399,-4.2751445,-2.562464,1.5100643,-1.1827606,-0.7089308,0.2315998,0.2776356,0.0832055,8.6450586,8.66768,9.3591913,9.002701,6.2422233,37.368519,74.932601,80.910757,77.828877,53.964386,37.564339,81.122476,78.032532,54.105594,43.797231,84.258001,58.422162,40.524313,56.19687,19.482676,54.304349,54.446447,58.790208,56.550897,39.210824,15.02383,15.063143,16.264887,15.64536,10.848059,-5.8837209,-5.8991168,-6.3697509,-6.1271279,-4.2483806,-3.526623,-3.5358511,-3.8179429,-3.672518,-2.5464221,2,2,12.563096,3.4757035,-1.3611755,-0.8158703,17.290117,17.33536,18.718383,18.005402,12.484447,207
11.245453,6.96853,1.1628136,-0.3227019,-0.5712202,24.280205,8.1031011,-2.2487579,-3.9805651,0.6760677,-0.3752421,-0.6642226,0.0520683,0.1843338,0.1631463,8.9890701,9.6341692,10.065011,7.3132204,8.2390653,40.40169,86.602222,90.475089,65.73905,74.061536,46.408608,96.968018,70.456802,79.376549,50.652223,73.607644,82.926283,26.741596,60.254101,33.941099,62.640604,67.135997,70.138331,50.962396,57.414174,10.452612,11.202742,11.703731,8.5039118,9.5804968,-2.90079,-3.1089647,-3.2479982,-2.3599901,-2.658762,-5.1347384,-5.503232,-5.7493376,-4.1774592,-4.7063205,3,4.5,20.90559,3.4884407,-0.9681057,-1.7136606,26.96721,28.902507,30.195033,21.939661,24.717196,207
10.491974,6.56192,1.8254458,-0.4313007,-0.7392743,21.529397,11.978429,-2.8301609,-4.8510586,1.6661261,-0.7873161,-1.3495051,0.0930102,0.3188495,0.2732632,7.1747243,9.0972836,9.1003023,6.1841489,7.0808679,25.738334,65.270502,65.29216,44.369563,50.803275,41.380285,82.788031,56.258957,64.416664,41.407751,56.277624,64.438038,19.121849,43.789141,25.069345,47.079967,59.695647,59.715455,40.57989,46.464088,13.09707,16.606598,16.612108,11.288828,12.92574,-3.0944639,-3.9236652,-3.9249671,-2.667228,-3.0539836,-5.3040891,-6.7253878,-6.7276194,-4.5717822,-5.2347035,4,8,26.24768,7.3017831,-1.725203,-2.9570971,28.698897,36.389135,36.401209,24.736596,28.323472,207
10.833663,6.7589542,1.0693254,-0.5820506,-0.8511062,22.841731,7.2275217,-3.9340531,-5.7525879,0.5717285,-0.6224015,-0.9101095,0.1693914,0.4953868,0.3621909,8.3017698,9.3433841,9.487669,8.8414482,6.58755,34.459691,77.566624,78.764444,73.399668,54.688324,43.649414,88.646936,82.609047,61.55001,45.007932,83.884735,62.500494,39.085604,58.243483,21.697908,56.111281,63.151505,64.12672,59.758943,44.524949,8.8772936,9.9911184,10.145406,9.4543856,7.0442348,-4.8320497,-5.438322,-5.5223031,-5.1461699,-3.8342872,-7.0656879,-7.9522124,-8.0750141,-7.5250116,-5.6067048,5,12.5,33.794771,5.3466272,-2.9102528,-4.2555311,41.508849,46.716921,47.438345,44.207241,32.93775,207
11.260399,6.2586524,0.7579193,-0.552335,-0.7914202,19.585365,4.7435534,-3.4568726,-4.9532239,0.2872208,-0.4186253,-0.5998326,0.152537,0.4371291,0.313173,7.8898338,10.162307,9.5330034,6.9077553,7.2203738,31.124738,80.178913,75.213812,54.501041,56.967549,51.636243,96.877308,70.19873,73.375656,45.439077,65.851655,68.831848,23.858541,49.876575,26.066899,49.379727,63.602347,59.663755,43.233239,45.18981,5.9798572,7.7022086,7.2252472,5.235521,5.4724606,-4.3578311,-5.6129976,-5.2654112,-3.8153948,-3.988065,-6.2441738,-8.0426551,-7.5446115,-5.4669371,-5.7143497,1,0.5,6.2586524,0.7579193,-0.552335,-0.7914202,7.8898338,10.162307,9.5330034,6.9077553,7.2203738,208
11.750725,6.5918515,2.1743795,-0.8401014,-0.7502766,21.726253,14.333187,-5.5378237,-4.9457118,2.3639632,-1.8266993,-1.6313861,0.3528852,0.6303084,0.2814575,9.8791949,10.297082,10.405414,9.5240556,7.5147998,48.799246,101.72688,102.79711,94.090001,74.240171,53.014954,107.1454,98.069986,77.380513,54.136317,99.101739,78.1946,45.353818,71.571371,28.236108,65.122185,67.876838,68.590942,62.78116,49.536444,21.481119,22.389766,22.625319,20.708912,16.340027,-8.2995255,-8.6505935,-8.7416027,-8.0011725,-6.3131938,-7.4121286,-7.7256599,-7.8069382,-7.1456759,-5.6381783,2,2,13.183703,4.3487591,-1.6802028,-1.5005532,19.75839,20.594165,20.810827,19.048111,15.0296,208
10.801328,6.6240162,2.197409,-0.998614,-0.4702277,21.938796,14.555673,-6.6148351,-3.1147961,2.4143031,-2.1943633,-1.0332826,0.4986149,0.469576,0.1105571,8.6576505,7.6285176,9.4488847,8.5754621,6.2785214,37.477456,66.04504,81.805142,74.243354,54.357244,29.097141,72.080984,65.418064,47.895811,44.640711,81.028553,59.325025,36.769275,53.841223,19.709916,57.348418,50.531425,62.589566,56.804,41.589028,19.024399,16.762973,20.763064,18.843797,13.796479,-8.6456507,-7.6179442,-9.4357882,-8.5635761,-6.2698191,-4.0710674,-3.5871405,-4.4431276,-4.0324201,-2.9523349,3,4.5,19.872049,6.5922269,-2.9958419,-1.4106832,25.972952,22.885553,28.346654,25.726386,18.835564,208
12.963863,7.2965646,1.9853224,-0.1474797,-0.5936757,26.619928,14.486033,-1.0760953,-4.3317931,1.9707525,-0.2927948,-1.1786377,0.0108751,0.0875551,0.1762254,10.05057,11.710333,11.54946,8.9928061,8.3089383,50.506983,117.69552,116.07866,90.382831,83.509569,68.565945,135.24802,105.30875,97.300431,66.695012,103.86205,95.963749,40.43528,74.72067,34.519227,73.334637,85.445199,84.271381,65.616591,60.626705,19.953623,23.248786,22.929401,17.853619,16.495921,-1.4822554,-1.7270366,-1.7033112,-1.3262566,-1.2253999,-5.9667794,-6.9521399,-6.8566336,-5.3388104,-4.9328147,4,8,29.186259,7.9412896,-0.5899189,-2.3747028,40.202282,46.841331,46.19784,35.971224,33.235753,208
11.783487,6.2630092,0.9105825,-0.2934819,-0.8679921,19.612642,5.7029868,-1.8380799,-5.4362425,0.4145803,-0.2672395,-0.7903784,0.0430658,0.25474,0.3767051,10.105938,10.445143,10.827151,8.6995147,7.2584122,51.064996,105.55797,109.41852,87.916761,73.353067,54.550506,113.09114,90.867676,75.815153,58.6136,94.19096,78.587925,37.840778,63.144664,26.342273,63.293586,65.418027,67.810547,54.485141,45.459502,9.2022911,9.5111648,9.8590147,7.9216262,6.6093834,-2.96591,-3.0654604,-3.1775729,-2.5531501,-2.1302126,-8.7718748,-9.0663017,-9.3978816,-7.5511101,-6.3002444,5,12.5,31.315046,4.5529127,-1.4674095,-4.3399605,50.529692,52.225715,54.135755,43.497574,36.292061,208
